DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
04/13/2018,16:45,QUEENS,11432,40.718445,-73.808624,"(40.718445, -73.808624)",PARSONS BOULEVARD               ,GOETHALS AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3880329,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/13/2018,16:45,STATEN ISLAND,10312,40.5405,-74.177315,"(40.5405, -74.177315)",ANNADALE ROAD                   ,SNEDEN AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3881442,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,16:50,BRONX,10459,40.822456,-73.88728,"(40.822456, -73.88728)",BRUCKNER EXPRESSWAY             ,SHERIDAN EXPRESSWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3880488,PASSENGER VEHICLE,DS,,,
04/13/2018,16:50,QUEENS,11101,40.757217,-73.93935,"(40.757217, -73.93935)",,,38-19     21 STREET                     ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3881435,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/13/2018,16:50,QUEENS,11385,,,,cypress hills street            ,jackie robinson parkway,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3880538,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/13/2018,16:52,BRONX,10468,40.862778,-73.906166,"(40.862778, -73.906166)",WEST FORDHAM ROAD               ,ANDREWS AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,,,,,3880383,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/13/2018,16:57,BRONX,10465,40.819042,-73.81724,"(40.819042, -73.81724)",EAST TREMONT AVENUE             ,MILES AVENUE,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3881563,PASSENGER VEHICLE,,,,
04/13/2018,17:00,BRONX,10468,40.8724,-73.88981,"(40.8724, -73.88981)",JEROME AVENUE                   ,EAST 199 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3880592,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,17:00,MANHATTAN,10001,40.74766,-73.99304,"(40.74766, -73.99304)",,,333       7 AVENUE                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3880493,TK,TAXI,,,
04/13/2018,17:00,MANHATTAN,10040,40.855556,-73.92918,"(40.855556, -73.92918)",SAINT NICHOLAS AVENUE           ,WEST 191 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881693,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/13/2018,17:00,,,40.704853,-73.791664,"(40.704853, -73.791664)",168 STREET                      ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3881514,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/13/2018,17:00,,,40.741234,-73.84573,"(40.741234, -73.84573)",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3880963,CONV,PASSENGER VEHICLE,,,
04/13/2018,17:00,,,40.673008,-73.78809,"(40.673008, -73.78809)",SUTPHIN BOULEVARD               ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3881599,SPORT UTILITY / STATION WAGON,,,,
04/13/2018,17:00,BROOKLYN,11233,40.67229,-73.913124,"(40.67229, -73.913124)",EASTERN PARKWAY                 ,PROSPECT PLACE,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,3880433,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/13/2018,17:04,BRONX,10475,40.885242,-73.824844,"(40.885242, -73.824844)",,,2359      HOLLERS AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3881478,SPORT UTILITY / STATION WAGON,,,,
04/13/2018,17:09,MANHATTAN,10033,40.850338,-73.93629,"(40.850338, -73.93629)",,,711       WEST 181 STREET               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3881695,PASSENGER VEHICLE,TK,,,
04/13/2018,17:10,BROOKLYN,11226,40.64927,-73.963486,"(40.64927, -73.963486)",,,1714      CHURCH AVENUE                 ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3880950,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/13/2018,17:10,MANHATTAN,10031,40.81943,-73.95558,"(40.81943, -73.95558)",BROADWAY                        ,WEST 134 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3879975,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/13/2018,17:10,,,,,,SOUTH CONDUIT AVENUE            ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3880403,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/13/2018,17:10,,,40.610676,-74.111015,"(40.610676, -74.111015)",STATEN ISLAND EXPRESSWAY        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3880104,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/13/2018,17:10,,,40.637928,-73.96188,"(40.637928, -73.96188)",DITMAS AVENUE                   ,,,2,0,0,0,0,0,1,0,Driver Inattention/Distraction,Other Vehicular,,,,3880440,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,17:11,QUEENS,11375,40.721676,-73.835976,"(40.721676, -73.835976)",GRAND CENTRAL PARKWAY           ,72 ROAD,,0,0,0,0,0,0,0,0,Following Too Closely,Reaction to Other Uninvolved Vehicle,,,,3879979,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/13/2018,17:15,BROOKLYN,11208,40.676327,-73.86547,"(40.676327, -73.86547)",PITKIN AVENUE                   ,GRANT AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,,,,,3882105,3D,,,,
04/13/2018,17:15,MANHATTAN,10019,,,,WEST 57 STREET                  ,12 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3881931,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/13/2018,17:15,,,40.650597,-73.97209,"(40.650597, -73.97209)",PARK CIRCLE                     ,CONEY ISLAND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3879951,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/13/2018,17:15,,,40.747574,-73.76147,"(40.747574, -73.76147)",LONG ISLAND EXPRESSWAY          ,,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,Unspecified,,,3881728,PASSENGER VEHICLE,PASSENGER VEHICLE,VN,,
04/13/2018,17:15,,,,,,3 AVENUE                        ,EAST 161 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3880802,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/13/2018,17:20,BROOKLYN,11207,40.675938,-73.89461,"(40.675938, -73.89461)",,,2700      ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3882100,PASSENGER VEHICLE,,,,
04/13/2018,17:20,,,40.818016,-73.96043,"(40.818016, -73.96043)",WEST 125 STREET                 ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3880087,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/13/2018,17:25,QUEENS,11434,40.660233,-73.767944,"(40.660233, -73.767944)",,,147-05    BREWER BOULEVARD              ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3880363,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,17:26,BROOKLYN,11207,40.674397,-73.896515,"(40.674397, -73.896515)",PENNSYLVANIA AVENUE             ,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3882097,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,17:30,BRONX,10461,40.83771,-73.84118,"(40.83771, -73.84118)",HALSEY STREET                   ,COMMERCE AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3881583,TAXI,CONV,,,
04/13/2018,17:30,BROOKLYN,11201,40.693783,-73.987206,"(40.693783, -73.987206)",JAY STREET                      ,MYRTLE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3880484,PASSENGER VEHICLE,,,,
04/13/2018,17:30,BROOKLYN,11228,40.606014,-74.013916,"(40.606014, -74.013916)",CROPSEY AVENUE                  ,BAY 10 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unsafe Speed,,,,3880566,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,17:30,MANHATTAN,10013,40.720608,-74.00848,"(40.720608, -74.00848)",HUDSON STREET                   ,BEACH STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881143,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/13/2018,17:30,MANHATTAN,10029,40.79076,-73.94483,"(40.79076, -73.94483)",,,201       EAST 105 STREET               ,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Driver Inexperience,,,,3881916,PASSENGER VEHICLE,BICYCLE,,,
04/13/2018,17:30,QUEENS,11413,40.67884,-73.75419,"(40.67884, -73.75419)",SPRINGFIELD BOULEVARD           ,135 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3880364,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,17:30,QUEENS,11422,40.659576,-73.739494,"(40.659576, -73.739494)",,,243-11    145 AVENUE                    ,0,0,0,0,0,0,0,0,Unspecified,,,,,3880499,SPORT UTILITY / STATION WAGON,,,,
04/13/2018,17:30,,,40.742836,-73.97214,"(40.742836, -73.97214)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3880073,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/13/2018,17:30,,,40.58403,-73.969,"(40.58403, -73.969)",SHORE PARKWAY                   ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3881115,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/13/2018,17:35,MANHATTAN,10036,40.757103,-73.9862,"(40.757103, -73.9862)",,,1501      BROADWAY                      ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3881171,PASSENGER VEHICLE,TK,,,
04/13/2018,17:35,QUEENS,11372,40.751263,-73.8865,"(40.751263, -73.8865)",,,35-22     80 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3880961,PASSENGER VEHICLE,,,,
04/13/2018,17:37,QUEENS,11385,40.707893,-73.8732,"(40.707893, -73.8732)",COOPER AVENUE                   ,79 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3880071,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,17:40,BRONX,10461,40.8542,-73.854416,"(40.8542, -73.854416)",WILLIAMSBRIDGE ROAD             ,NEILL AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3880643,PASSENGER VEHICLE,POWER,,,
04/13/2018,17:40,QUEENS,11691,40.59723,-73.76237,"(40.59723, -73.76237)",BEACH 29 STREET                 ,DEERFIELD ROAD,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3882306,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/13/2018,17:43,MANHATTAN,10035,40.802753,-73.93358,"(40.802753, -73.93358)",EAST 125 STREET                 ,2 AVENUE,,0,0,0,0,0,0,0,0,Failure to Keep Right,Unspecified,,,,3880340,TK,BU,,,
04/13/2018,17:44,BROOKLYN,11206,40.697155,-73.94376,"(40.697155, -73.94376)",,,220       THROOP AVENUE                 ,0,0,0,0,0,0,0,0,Brakes Defective,,,,,3881042,TK,,,,
04/13/2018,17:45,BROOKLYN,11231,40.683113,-73.9915,"(40.683113, -73.9915)",,,93        DOUGLASS STREET               ,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3880349,PICK-UP TRUCK,,,,
04/13/2018,17:45,MANHATTAN,10022,,,,E 59TH ST                       ,PARK AVE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,,,,3880448,SPORT UTILITY / STATION WAGON,TK,,,
04/13/2018,17:45,,,40.74675,-73.89233,"(40.74675, -73.89233)",73 STREET                       ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3880960,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/13/2018,17:45,,,,,,HORACE HARDING EXPRESSWAY       ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3880358,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/13/2018,17:45,,,40.803947,-73.928,"(40.803947, -73.928)",WILLIS AVE BRIDGE               ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3880069,SPORT UTILITY / STATION WAGON,VN,,,
04/13/2018,17:45,,,40.604153,-74.05198,"(40.604153, -74.05198)",VERRAZANO BRIDGE UPPER          ,,,1,0,0,0,0,0,1,0,Alcohol Involvement,,,,,3881368,SPORT UTILITY / STATION WAGON,,,,
04/13/2018,17:50,BRONX,10465,40.828068,-73.82377,"(40.828068, -73.82377)",,,3651      EAST TREMONT AVENUE           ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3880888,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/13/2018,17:50,QUEENS,11419,40.693214,-73.81453,"(40.693214, -73.81453)",101 AVENUE                      ,133 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3880343,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/13/2018,17:50,QUEENS,11435,40.698692,-73.8057,"(40.698692, -73.8057)",95 AVENUE                       ,147 PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3880790,BU,DS,,,
04/13/2018,17:50,,,,,,97 STREET                       ,DITMARS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3880952,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,17:53,,,40.584366,-73.9271,"(40.584366, -73.9271)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,3880325,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
04/13/2018,17:55,BROOKLYN,11207,40.675632,-73.89878,"(40.675632, -73.89878)",ATLANTIC AVENUE                 ,GEORGIA AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3882098,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/13/2018,17:56,QUEENS,11354,40.760166,-73.83262,"(40.760166, -73.83262)",38 AVENUE                       ,PRINCE STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3880936,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/13/2018,17:58,QUEENS,11434,40.679962,-73.76413,"(40.679962, -73.76413)",,,178-36    130 AVENUE                    ,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3880703,PASSENGER VEHICLE,,,,
04/13/2018,18:00,BROOKLYN,11207,40.674114,-73.88975,"(40.674114, -73.88975)",GLENMORE AVENUE                 ,HENDRIX STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3882106,SPORT UTILITY / STATION WAGON,,,,
04/13/2018,18:00,BROOKLYN,11235,40.593174,-73.94634,"(40.593174, -73.94634)",AVENUE X                        ,EAST 24 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3881203,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/13/2018,19:50,,,40.68039,-73.94956,"(40.68039, -73.94956)",NOSTRAND AVENUE                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passenger Distraction,,,,3881050,BU,PASSENGER VEHICLE,,,
04/13/2018,18:00,BROOKLYN,11236,40.638813,-73.90818,"(40.638813, -73.90818)",FLATLANDS AVENUE                ,EAST 87 STREET,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3881734,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/13/2018,18:00,BROOKLYN,11237,40.701977,-73.92272,"(40.701977, -73.92272)",,,825       HART STREET                   ,0,0,0,0,0,0,0,0,Unspecified,,,,,3880813,SPORT UTILITY / STATION WAGON,,,,
04/13/2018,18:00,MANHATTAN,10018,40.750935,-73.986946,"(40.750935, -73.986946)",,,976       AVENUE OF THE AMERICAS        ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3882368,PASSENGER VEHICLE,TAXI,,,
04/13/2018,18:00,QUEENS,11419,40.686028,-73.82506,"(40.686028, -73.82506)",118 STREET                      ,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3880411,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,18:00,,,40.755222,-73.96135,"(40.755222, -73.96135)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Lane Marking Improper/Inadequate,Lane Marking Improper/Inadequate,,,,3882372,PASSENGER VEHICLE,PICK-UP TRUCK,,,
04/13/2018,18:00,,,40.729492,-74.00698,"(40.729492, -74.00698)",HUDSON STREET                   ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3881082,PASSENGER VEHICLE,,,,
04/13/2018,18:00,,,40.63085,-74.14127,"(40.63085, -74.14127)",LAFORGE PLACE                   ,HOOKER PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3880360,PASSENGER VEHICLE,DS,,,
04/13/2018,18:00,,,,,,VANWYCK EXPRESSWAY              ,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3881311,SPORT UTILITY / STATION WAGON,TK,,,
04/13/2018,18:00,QUEENS,11373,40.74253,-73.88035,"(40.74253, -73.88035)",ELMHURST AVENUE                 ,MACNISH STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3880958,PASSENGER VEHICLE,BICYCLE,,,
04/13/2018,18:00,,,,,,NOBLE AVENUE                    ,CROSS BRONX EXPWY SERVICE ROAD,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,3880001,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/13/2018,18:00,QUEENS,11422,40.66209,-73.73249,"(40.66209, -73.73249)",FRANCIS LEWIS BOULEVARD         ,250 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3880361,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,18:06,,,40.762177,-73.96613,"(40.762177, -73.96613)",EAST 60 STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881427,BU,TAXI,,,
04/13/2018,18:10,BROOKLYN,11238,40.67871,-73.95701,"(40.67871, -73.95701)",,,1084      PACIFIC STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881917,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/13/2018,18:10,QUEENS,11428,40.71772,-73.737915,"(40.71772, -73.737915)",JAMAICA AVENUE                  ,217 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3880359,PASSENGER VEHICLE,,,,
04/13/2018,18:10,STATEN ISLAND,10305,40.59567,-74.073685,"(40.59567, -74.073685)",MCCLEAN AVENUE                  ,HICKORY AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3880826,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/13/2018,18:13,BRONX,10458,40.869522,-73.8899,"(40.869522, -73.8899)",EAST 198 STREET                 ,VALENTINE AVENUE,,1,0,0,0,0,0,1,0,,,,,,3880627,,,,,
04/13/2018,18:15,MANHATTAN,10065,40.761486,-73.96062,"(40.761486, -73.96062)",EAST 62 STREET                  ,1 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3882082,SPORT UTILITY / STATION WAGON,TAXI,,,
04/13/2018,18:15,BRONX,10466,40.889385,-73.831276,"(40.889385, -73.831276)",,,3900      DYRE AVENUE                   ,1,0,0,0,0,0,1,0,Driverless/Runaway Vehicle,,,,,3881487,PASSENGER VEHICLE,,,,
04/13/2018,18:15,QUEENS,11413,40.680237,-73.75084,"(40.680237, -73.75084)",133 ROAD                        ,218 STREET,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,3880362,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,18:18,STATEN ISLAND,10304,40.596195,-74.0903,"(40.596195, -74.0903)",OLD TOWN ROAD                   ,DURGESS STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3880443,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/13/2018,18:20,MANHATTAN,10018,40.759514,-73.99926,"(40.759514, -73.99926)",WEST 40 STREET                  ,11 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3881542,PASSENGER VEHICLE,VN,,,
04/13/2018,18:20,,,40.66929,-73.842445,"(40.66929, -73.842445)",NORTH CONDUIT AVENUE            ,CROSS BAY BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3880628,PASSENGER VEHICLE,,,,
04/13/2018,18:25,BRONX,10457,40.85108,-73.8948,"(40.85108, -73.8948)",BATHGATE AVENUE                 ,EAST 180 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3880993,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/13/2018,18:25,MANHATTAN,10036,40.75898,-73.99595,"(40.75898, -73.99595)",WEST 41 STREET                  ,10 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3881541,TK,BU,,,
04/13/2018,21:40,QUEENS,11413,40.666405,-73.74538,"(40.666405, -73.74538)",NORTH CONDUIT AVENUE            ,230 PLACE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3879973,SPORT UTILITY / STATION WAGON,,,,
04/13/2018,18:30,BROOKLYN,11201,40.695908,-73.98322,"(40.695908, -73.98322)",TILLARY STREET                  ,GOLD STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3880510,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,18:30,MANHATTAN,10036,40.761597,-73.99777,"(40.761597, -73.99777)",,,571       11 AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3880454,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/13/2018,18:30,MANHATTAN,10040,40.853233,-73.92905,"(40.853233, -73.92905)",,,461       AUDUBON AVENUE                ,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3881694,SPORT UTILITY / STATION WAGON,VN,,,
04/13/2018,18:30,QUEENS,11370,40.711586,-73.9444,"(40.711586, -73.9444)",,,21-45     75 STREET                     ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3881411,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/13/2018,18:30,STATEN ISLAND,10312,40.561077,-74.16984,"(40.561077, -74.16984)",RICHMOND AVENUE                 ,ARTHUR KILL ROAD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3882318,DP,PASSENGER VEHICLE,,,
04/13/2018,18:30,,,40.884285,-73.898544,"(40.884285, -73.898544)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881628,PICK-UP TRUCK,PASSENGER VEHICLE,,,
04/13/2018,18:30,BROOKLYN,11236,40.634106,-73.906715,"(40.634106, -73.906715)",EAST 84 STREET                  ,AVENUE K,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,Unspecified,,,3881097,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
04/13/2018,18:35,BROOKLYN,11220,40.644337,-74.00754,"(40.644337, -74.00754)",49 STREET                       ,6 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3879953,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,18:38,,,40.63552,-74.0167,"(40.63552, -74.0167)",65 STREET                       ,6 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3880417,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
04/13/2018,18:40,BROOKLYN,11236,40.627472,-73.90326,"(40.627472, -73.90326)",PAERDEGAT AVENUE NORTH          ,PAERDEGAT 13 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881732,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,18:40,BROOKLYN,11238,40.67834,-73.95521,"(40.67834, -73.95521)",FRANKLIN AVENUE                 ,PACIFIC STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3881920,VN,PASSENGER VEHICLE,,,
04/13/2018,18:40,,,40.834198,-73.85169,"(40.834198, -73.85169)",WESTCHESTER AVENUE              ,CASTLE HILL AVENUE,,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,3880002,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/13/2018,18:45,BROOKLYN,11224,40.575283,-73.99683,"(40.575283, -73.99683)",,,3010      MERMAID AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3881131,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/13/2018,18:45,MANHATTAN,10018,40.75529,-73.99493,"(40.75529, -73.99493)",9 AVENUE                        ,WEST 37 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3881249,van,TAXI,,,
04/13/2018,18:45,QUEENS,11412,40.705723,-73.770836,"(40.705723, -73.770836)",,,186-16    104 AVENUE                    ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3881594,PASSENGER VEHICLE,PICK-UP TRUCK,,,
